label,article
0,"Sa isang pagdinig sa Senado noong Sept. 5 tungkol sa pagpatay sa 17-taong-gulang na estudyanteng si Kian Delos Santos, pinaliit ni Philippine National Police Chief Ronald Dela Rosa ang kanyang datos kaugnay ng giyera laban sa droga. ANG PAHAYAG Sumasagot sa tanong ni Sen. Franklin Drilon tungkol sa bilang ng mga indibidwal na napatay sa mga “lehitimong” operasyon ng pulis simula noong Hulyo 1, 2016, sinabi ni Dela Rosa: “2,216, your honor, 2,216."
0,"Nabulabog ang social media noong Biyernes ng umaga nang ilabas ng Philstar.com ang isang ulat sa Philippine Star na pinirmahan ni Pangulong Rodrigo Duterte noong Agosto 29 ang isang bagong batas na ipinagbabawal ang fake news. ANG PAHAYAG Ang headline ng istorya online noong Sept. 1 online ay “Ang pagkalat ng fake news isang krimen na ngayon. Sinabi nito: “Pinirmahan ni Pangulong Duterte ngayong linggo ang Republic Act 10951, na kinabibilangan ng isang probisyon na nagpapataw ng mga parusa sa taong napapatunayang nagkakalat ng fake news na maaaring makaapekto sa pampublikong kaayusan. Ang istorya ay nakuha na ng lagpas 24,000 likes sa Facebook, at 4,680 shares."
0,"Maaaring may katotohanan ang kanyang pahayag na pinagmamalupitan niya ang Philippine Daily Inquirer at ABS-CBN, ngunit mali si Pres. Duterte sa pagmamalaki na siya lamang ang presidente na umatake sa parehong organisasyon ng media. ANG PAHAYAG Sa isang talumpati noong Agosto 24 sa Marawi City, sinabi ni Duterte: “Kaya ako lang ang Presidente na bumibira ng Inquirer pati ABS-CBN. Binababoy ko talaga. Kasi alam nila basura eh.” Karaniwan sa kanyang mga talumpati, gumamit ang presidente ng dalawang kolokyalismo, “bumibira” at “binababoy.” Ang una maaaring isalin bilang – umatake; ang ikalawa, malapit sa pandiwang pagmalupitan. "
0,"Mula sa pagiging pag-aari ng Amerikano, ang social network na Rappler ay inaakusahan naman ngayon ni Pres. Si Rodrigo Duterte na pinapatakbo ng pinakamalaking media conglomerate ng bansa, ang ABS-CBN, Corp. ANG PAHAYAG Sa isang speech noong Agosto 11 sa open house sa Southern Philippines Medical Center Children’s Cancer Institute sa Davao City, sinabi ni Duterte: “Alam mo, sinasabi ng Saligang-Batas na ang media ay dapat na 100% pagmamay-ari ng Pilipino. ABS-CBN ang nagmamay-ari sa Rappler. Ang Rappler ay pag-aari ng mga Amerikano. Kung mayroon kang puhunan sa isang kumpanya na Pilipino ngunit ipinagbabawal ang pagmamay-ari kahit katiting na halaga, iyan ay isang paglabag sa Konstitusyon.” "
0,"Noong Agosto 24, ang pahina ng Facebook nito ay nag-post ng isang link sa website nito, hatid ang pekeng ulat, “WATCH: Hontiveros, nanawagan ng EDSA 3 para patalsikin si Pangulong Duterte.” Ang post ng GFORD noong Agosto 24 ay lumabas nang si Hontiveros ay laman ng balita dahil sa kanyang pag-ako ng pangangalaga sa mga saksi sa kaso ni Kian Loyd Delos Santos. "
0,Risa Hontiveros Kasama Sa Drug Protector Watch List Ayon Kay President Duterte! Panoorin! Senator Risa Hontiveros umalma ng makita ang listahan ng mga Drug Protektor sa bansa. Ayon kay Pres. Duterte kasama ang senador sa mga polical drug protector. 
0,"Inilarawan ni Pangulong Ferdinand Marcos Jr. ang pagsisikap ng gobyerno na mabawi ang ill-gotten wealth ng kanyang pamilya bilang “propaganda” at “napatunayang hindi totoo.” Sa isang panayam noong Marso 4 sa pangulo sa programang 7:30 ng Australian Broadcasting Corporation, binanggit ng mamamahayag na si Sarah Ferguson na “kinikilala” ng mga korte ng Pilipinas hindi lamang ang mga kalupitan kundi pati na rin ang pandarambong at katiwalian na naganap sa panahon ng rehimen ng kanyang ama, ang yumaong diktador na si Ferdinand Marcos Sr. Isang tawa na tila may-halong kaba ang pinakawalang tugon ng pangulo, na nag-udyok kay Ferguson na tanungin kung ano ang nakakatawa at kung ayaw niyang makitang ibinalik sa mamamayang Pilipino ang dinambong na pera. Sumagot si Marcos: “Cases were filed against me, my family, the estate, etcetera, and up to now, we have, the assertions that were made, we have been shown to be untrue.” Diniin ni Ferguson si Marcos, binanggit na kailangan pang mabawi ng Presidential Commission on Good Government (PCGG) ang “malaking halaga ng pera” mula sa kanyang pamilya. Dito, sinabi ng pangulo: “I think that having seen the facts, as they have been slowly revealed, further true investigation, not propaganda, but actual true investigation, the court cases and investigations by all kinds of NGOs, different agencies, that has changed and people can see that it was propaganda.”"
0,"Duterte papunta sa China sa Martes na may hindi bababa sa 200 miyembro ng Philippine business elite upang ihanda ang daan para sa kung ano siya tawag ng isang bagong komersyal na alyansa, sa gitna ng deteriorating relasyon sa longtime kapanig ng Estados Unidos. Sa Linggo, Duterte sinabi siya itataas ang isang kontrobersyal arbitral nakapangyayari sa South China Sea sa China lider at vowed hindi na sumuko anumang soberanya o lumihis mula Hulyo award sa pamamagitan ng tribunal sa Hague. Nakapangyayari Ang Aaksyunan isang dagok sa China malawak na claims sa South China Sea. Beijing ay tumangging kilalanin ang kaso at ay chided anumang bansa na sinasabi ito sa sumunod sa mga nakapangyayari. Sa interbiyu Xinhua-publish sa Monday, Duterte sinabi niya pinaghahanap negotiation, hindi paghaharap, sa ibabaw ng South China Sea. ""Walang kahulugan sa pagpunta sa digmaan. Walang pang-unawa aaway sa loob ng isang katawan ng tubig, ""Duterte sinabi. Sa Brunei, Philippine Foreign Secretary Perfecto Yasay sinabi ng South China Sea isyu ay hindi ang pinagsama-samang kabuuan ng mga relasyon sa pagitan ng Tsina at Pilipinas, ngunit ang oras ay hindi pa tama para pag-usapan paglutas ng mga ito. ""Mayroon pa kaming upang bumuo ng up ang nawalang tiwala at confidence na ay weakened o bagbag sa loob ng nakaraang administrasyon,"" Yasay Sinabi reporters. ""Ngunit pagkatapos namin ay dapat hindi rin makaligtaan ang mga pagkakataon para sa kalakalan at pang-ekonomiyang relasyon na kami ay kailangan ng mas maraming bilang China.""  Duterte ipinahayag din pasasalamat sa China para sa hindi criticizing kanyang digmaan sa droga, na kung saan ay sparked alalahanin sa Western capitals tungkol extrajudicial killings, na may Philippine police sinasabi ito ay pumatay ng halos 2,300 mga tao. ""China hindi criticizes,"" Duterte sinabi sa Xinhua interview. ""Tinutulungan tayo ng tahimik.""  gumagalaw Ang unpredictable presidente upang makisali China, lamang ng ilang buwan pagkatapos ng arbitral award sparked fears sa rehiyon ng isang sumasagot na hampas sa pamamagitan ng Beijing sa South China Sea, markahan ang isang kapansin-pansin na pagbaliktad sa patakarang panlabas ng Pilipinas dahil siya kinuha opisina noong Hunyo 30. Duterte sinabi Xinhua kanyang lolo ay Intsik. ""Ito ay lamang China (na) ay maaaring makatulong sa amin.""  China Foreign Ministry mas maaga na hinahangad upang downplay ni Duterte Linggo remarks sa arbitrasyon. Tanungin ang tungkol sa kanyang mga komento, Chinese Foreign Ministry spokeswoman Hua Chunying sinabi Duterte gagawing kanyang mga patakaran para sa kapakanan ng kanyang bansa at mga tao. ""China pinto ay palaging bukas sa Pilipinas, at sa tingin ko rin na iyong napansin na President Duterte ay maraming beses sinabi siya ay nais dialogue sa Tsina,"" idinagdag niya."
0,"Magugunita na nagsagawa ng kilos protesta ang ilang residente ng Sitio San Roque sa Quezon City kahit na mayroong enhance community quarantine at walang permit para magprotesta. Ito ang dahilan kung bakit pinaghuhuli ang mga ito ng Quezon City Police District (QCPD). Sa tweet ng aktibista na si Renato Reyes Jr., sinabi nito na hindi bababa sa P15,000 ang piyansa ng bawat isa sa mga naaresto. “Wala na nga silang makain, pagbabayarin pa ng P15,000 each (They’re already hungry, and yet they’re being made to pay P15,000,” sabi ni Renato. Dito sumagot si Frankie at nag-alok na piyansahan ang isa sa mga nahuli, habang ang kanyang mga magulang ang bahala sa mga natitirang lumabag sa quarantine. “i’ll sponsor one. please give the details… and my parents would like to cover the other twenty,” sabi ni Frankie. Ayon kay Quezon City Task Force Action Officer Rannie Ludovica, pakana daw ng leftist group na KADAMAY kung bakit nagsagawa ng rally ang mga tao. "
0,"Bumuhos ang suporta para sa isang mayamang good samaritan na sinasabotahe umano ng mga mayayamang kapitbahay ang kanyang ginagawang pagtulong sa mga nangangailangan. Sa mga vlog ni Francis Leo Marcos, sinabi nitong nawala ang kanyang Facebook matapos niyang hamunin ang mga kapwa mayayaman na kapitbahay na tumulong din sa mga Pilipino na apektado ng COVID pandemic. Kuwento ni Marcos, nag-vlog siya noong March 30 kung saan kinalampag niya ang kanyang mga kapitbahay at pagkagising niya ngayong March 31 ay inulan siya ng reklamo ng mga ito. Hinaharang umano ng mga kapitbahay niya ang pamamahagi niya ng sako-sakong bigas. "
0,Madaming netizen ang nakikisabay sa stress ng Pilipinas kagaya ng netizen na pinagsabihan si Toni Gonzaga na mag sonate naman puro kasi post lang ng post si Tony Gonzaga. Masyado namang naging judgemental ang isang netizen. Porke di nagpopost si Toni eh pagsasabihan na nya ng ganun. Ano na ba ang nangyyari sa utak ng mga ilan sa pinoy ngayon? nasaan na ba ang mga utak ninyo? Kaya naman sinagot ni Toni ito at sinabing di lahat ng pagtulong ay pinopost sa social media.
0,Si Angel Locsin ay trending na naman ngayon pagkatapos sagutin ang isang netizen na sinabihan sya na pagsabihan nya mga kapwa artista nya na nang ba bash sa Pangulo ng Pilipinas na si Rodrigo Duterte. Grabe na talaga ang Pilipinas instead na magtulungan eh pambabatikos sa Presidente ang inaatupag. Nakakawalang gana nakakabwisit ang mga Pilipinong ganito. Magtulungan na lang sana tayo at maging responsible filipino citizen.
0,"Madami ang baasar sa lalaking ito matapos pinagtatapon lang ang relief goods na bingay sa kanya. Galit na galit pa ang lalaki kasi kulang daw ang bingay sa kanya. Malayo pa raw ang pinanggalingan nya naglakad sya ng napakalayo. Pinuna naman ng mga netizen ang ginawa ng lalaki. Karamihan naman talaga ay di nakatanggap, mabuti pa sya nakatanggap ng relief yung mga iba hindi tapos itatapon na lang nya ng ganun grabe."
0,"Kapapasok lang na balita isang owner ng pisonet ngayon ang nakaquarantine sa isang ospital sa Metro Manila Batay sa datos ng Department of Health (DOH), Ang (PUI) Patient Under Investigation na ito ay walang travel history. Ang hinala ng DOH at awtoridad dahil ito sa negosyo niyang Pisonet permanenteng isinara ng Barangay, Pulis kasama ng mga Sundalo ang nasabing Pisonet Shop. Nakikipag-ugnayan na ang mga taga-DOH na makipagtulungan sa kanila ang mga nakasalamuha ng Negosyante. Sa ngayon ay pinapayuhan ang iba pang may-ari ng Computer Shop at Pisonet Shop na ""Wag magbukas sumunod sa gobyerno eh! kung ayaw sumunod hulihin, ipasara at kunin ang mga unit"" saad ni DOH Sec.Duque. "
0,"Hiniling ni Pangulong Rodrigo Duterte sa mga tagapagtaguyod ng karapatang pantao na tumulo at iwasan ang pagbibigay ng mga dahilan sa publiko upang makipagtalo sa mga opisyal ng pulisya at sundalo na nagpapatupad ng quarantine ng komunidad sa Metro Manila. Isang madaling paraan upang alisin ang fungus! Sa telebisyon na address Lunes, sinabi ni Duterte na mas mahusay na iwasan ang paghikayat sa mga tao na igiit ang kanilang mga karapatan lalo na sa panahon ng krisis. “They go to the opposite side, sinasabing ‘yung mga pulis hindi kayo maaresto’ you know, you don’t have to say that eh you encourage people to assert something na kunting bagay lang makikipag away sa pulis,” Duterte said. "
0,"Ang pangunahing dahilan kung bakit ito lumalabas ay dahil sa hormones at madalas ito sa mga babaeng nasa menopausal at postmenopausal stage at dumaraan sa hormone replacement therapy. Ang ibang dahilan nito ay tulad ng vitamin D deficiency at sobrang pag-inom ng caffeinated beverages at alkohol. Kapag masyado kang nag-aalala sa cysts, pwede kang pumunta sa doktor para alisin ang laman na tubig nito, pero dapat mong malaman na maaari itong mapuno ng tubig uli. Maaari ka ring magpa-opera pero ito ay madalas na huling pinapagawa ng maraming kababaihan. Sa kabutihang palad, mayroong mga natural at mabisang panlunas para dito na natuklasang ligtas at mabisa para sa maraming kababaihan. ANG ILAN DITO AY: 1. WHEAT JUICE MGA SANGKAP: Ice cube container Sariwa na green wheat leaves Tubig PAANO GAMITIN: Dikdikin ng mabuti ang isang kumpol ng wheat leaves para makuha ang kanilang katas o juice. Ilagay ang juice na ito sa ice cube containers at palamigin sa pridyeder hanggang magyelo. Maglagay ng isang ice cube na ito sa isang baso ng tubig at inumin bawat umaga ng halos 3 buwan. Napaka-epektibo nito dahil ang green wheat ay mayaman sa amino acis, minerals at vitamins. At natuklasang mabisa rin ito sa pagsugpo ng ovary at kidney cysts. 2. MIXED TEA MGA SANGKAP: Mint Elderberries Mistletoe Calendula Yarrow Tubig PAANO GAMITIN: Ihalo lahat ng sangkap sa tubig at lutuin hanggang kumulo. Ang panlunas na ito ay maaaring umabot ng 6 buwan bago ka makakita ng resulta per sadyang napaka-epektibo nito. Ang mga halaman sa resipe na ito ay pinapalakas ang immune system, pinapababa ang pamamaga at pinipigilan ang paglaki ng tumor. Ang rekomendadong dami ng pagkunsumo dito ay 1l sa araw-araw ng hindi lalampas sa 6 buwan. Importante rin na kumain ka ng malusog at balanse habang ginagamit mo ito. Iwasan ang alkohol at mga dairy products. Para madagdagan ang bisa nito, maglagay ng kaunting patak ng sage, yarrow, mistletoe at lemon balm. Mapapakalma nito ang katawan sa pagbaba ng stress at tension. 3. HOUSELEEK Ang pangkaraniwang halaman na ito ay maraming pakinabang sa kalusugan. Tumutulong ito sa pagsugpo ng maraming sakit tulad ng breast, kidney at overy cysts. MGA SANGKAP: 300gr houseleek leaves 300gr natural honey PAANO GAMITIN: Hugasan ang houseleek leaves at dikdikin ito ng mabuti. Ipagsama ang paste na galing dito sa 300gr ng organic honey. Haloin ng mabuti at ilagay sa babasaging jar. Ilagay sa pridyeder ng isang linggo at haloin paminsan-minsan. Uminom ng 1 teaspoon ng mixture na ito 3 beses sa isang araw bago mag-almusal, bago magtanghalian at bago maghapunan."
0,"Kung iniisip mo na ang stoke ay nangyayari lang sa mga matatanda, oras na para malaman mo na kahit anong edad ay pwedeng magka-stroke. Isa sa mga importanteng bagay ay ang matutong pansinin ang mga maagang senyales ng stroke at humingi kaagad ng tulong-medikal. Ito ang mga karaniwang maagang senyales ng stroke: 1. Paglabo/pagkawala ng paningin Ang stroke ay karaniwang nagsisimula sa mata. Maaari itong umepekto sa isa o sa dalawa mong mata. Mga 44% ng nakaranas ng stroke ay dumanas ng panlalabo ng mata bago sila lubos na ma-stroke. 2. BIGLAANG PAGKAHILO Ang vertigo o pagkahilo ay karaniwang nangyayari sa mga kababaihang may edad na 45 pababa. Malinaw na palatandaan ito na dapat mong magpakonsulta sa doktor sa madaling panahon. 3. HIRAP SA PANANALITA/PAGUNAWA SA SINASABI NG TAO Sa ilang bahagi ng araw, ang maliliit na sandali ng pagkalito ay hindi masyadong pinapansin ng tao. Ang pagkahilo at hindi makapagsalit ay nagsasanhi ng matinding confusion o pagkalito. 4. WALANG BALANSE/HIRAP SA PAGLAKAD Ang hindi inaasahang pakiramdam ng ganap na panghihina at katamlayan sa kamay at paa ay maaaring hudyat ng isang stroke. Ang ilang dumanas dito ay nakaranas ng paralysis at nawala ng malay-tao. Ang paralysis o hindi makakilos na kondisyon ng katawan ay karaniwang palatandaan ng stroke at nangangailangan ito ng mabilis na medical attention. Gawin ito para masubukan ang sintomas – buksan at itaas ang kamay na nakaharap sa taas ang palad, wag galawin sila sa posisyong ito ng 10 segundo. Kapag bumagsak ang isang kamay mo sa gitna ng oras na iyon, maaaring nanghihina ang iyong mga kalamnan. 5. KIROT SA ISANG PANIG NG MUKHA Ang stroke ay karaniwang walang sakit na dala, pero kapag naranasan mo ang mga biglaang kurot ng sakit sa iyong mga kamay at paa o sa isang panig ng iyong mukha, maaaring magkakaroon ka na ng stroke pagkalipas ng ilang sandali lamang. 6. SAKIT SA ULO AT MIGRAINES Isa rin ito sa kadalasang sintomas ng stroke. Natuklasan ng mga scientists na sa 588 ng kanilang volunteers na nagkaroon ng stroke kasama ang matinding sakit ng ulo ay halos mga kabataan na palaging nakakaranas ng migraine. Ang isang pananaliksik ay ipinakita din na ang kasong ito ay mas madalas mangyari sa mga babae. 7. PARALYSIS NG MUKHA Isa sa pinakamadalas na sintomas ng stroke, at karaniwang isang panig lang ng mukha ang paralisado. 8. FATIGUE O PAGKAPAGOD Ayon sa mga pag-aaral, ang mga babae ang kalimitang dinadapuan ng pagkapagod, pagkalito at pagkahilo pagdating sa stroke. Lahat ng ito ay malinaw na palatandaan ng stroke. 9. HICCUPS Ang sintomas na ito ay madalas din sa mga kababaihan. Ang stroke ay inaatake ang breathing center sa utak na nagdudulot ng hiccups. 10. PAGHAHABOL NG HININGA/PANGINGINIG Ang biglaang kawalan ng hininga at hirap sa paghinga ay madalas na nangyayari sa merong stroke. Ang heart arrhythmia ang nangyayari dahil sa kakulangan ng oxegyn."
